timestamp,machine_id,batch_id,paper_grade,moisture_pct,temperature_C,humidity_pct,cycle_start,cycle_end,deviation_flag
2025-09-01 13:00:00,M003,BATCH_002,coated,6.454683981980907,26.882718529437927,55.886691643420534,2025-09-01 11:00:00,2025-09-01 13:00:00,0
2025-09-01 15:00:00,M002,BATCH_003,kraft,6.512450711409833,25.60999952521761,,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 15:10:00,M002,BATCH_003,kraft,6.49677164484505,25.42973284303465,56.21212680535148,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 15:20:00,M002,BATCH_003,kraft,6.573453321730301,25.58511700598377,,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 15:30:00,M002,BATCH_003,kraft,6.295476568730259,25.074754562076492,54.669349236353554,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 15:40:00,M002,BATCH_003,kraft,5.810699061660961,24.34403868125703,51.95902949417648,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 15:50:00,M002,BATCH_003,kraft,6.874160877324349,25.321070983061187,46.939536008290176,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 16:00:00,M002,BATCH_003,,6.844247798688711,,52.340290871622535,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 16:10:00,M002,BATCH_003,kraft,,25.446975407738055,48.85223031250363,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 16:20:00,M002,BATCH_003,kraft,6.295038813905152,,43.9270061768648,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 16:30:00,M002,BATCH_003,kraft,5.668132623436257,27.576619080917844,46.87368561614936,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 16:40:00,M002,BATCH_003,kraft,7.477637745531235,21.210417980045666,48.756823818494624,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 16:50:00,M002,BATCH_003,kraft,7.147485051748783,22.445713406862335,43.846557881478205,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 17:00:00,M002,BATCH_003,kraft,6.66914396193673,26.02057111006211,50.252067795194066,2025-09-01 15:00:00,2025-09-01 17:00:00,0
2025-09-01 19:00:00,M003,BATCH_004,newsprint,6.093843359615426,24.70640783519891,60.26152042413789,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 19:10:00,M003,BATCH_004,newsprint,7.072686206036499,25.15295983661438,45.696722672918405,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 19:20:00,M003,BATCH_004,newsprint,6.306150510301865,28.209920273857037,55.4943093182366,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 19:30:00,M003,BATCH_004,newsprint,5.698412569942668,,52.794428746411704,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 19:40:00,M003,BATCH_004,newsprint,7.409438009519258,21.938074833655875,50.437444422308744,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 19:50:00,M003,BATCH_004,newsprint,7.168975634709727,27.2607854058178,42.791011679664585,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 20:00:00,M003,BATCH_004,newsprint,6.156597442854502,25.93226536601034,47.240972940743895,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 20:10:00,M003,BATCH_004,newsprint,6.811255454878443,24.945707656889343,56.21199901998692,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 20:20:00,M003,BATCH_004,newsprint,5.673055182003941,24.32317969783983,57.028057311388196,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 20:30:00,M003,BATCH_004,newsprint,5.936115829758871,26.293502440992125,46.44419019308346,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 20:40:00,M003,BATCH_004,newsprint,6.259906926644141,27.615990849077324,54.7823448290718,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 20:50:00,M003,BATCH_004,newsprint,7.012452012541932,22.409677604289552,51.68664739452721,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 21:00:00,M003,BATCH_004,newsprint,6.632849031119073,26.992860891704375,56.283883031276574,2025-09-01 19:00:00,2025-09-01 21:00:00,0
2025-09-01 23:00:00,M001,BATCH_005,newsprint,5.39193790064204,24.34258139036382,50.6075892148,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-01 23:10:00,M001,BATCH_005,newsprint,6.75287864209826,23.955330004408736,47.04113234018578,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-01 23:20:00,M001,BATCH_005,newsprint,6.504146229319578,25.80335944983537,59.388026202700786,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-01 23:30:00,M001,BATCH_005,newsprint,6.227701608950311,25.752383050345873,46.44411279894437,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-01 23:40:00,M001,BATCH_005,newsprint,7.4755202377402,23.482016375408808,51.146357647103095,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-01 23:50:00,M001,BATCH_005,newsprint,7.203416939091666,22.86117443919615,43.90281753998008,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-02 00:00:00,M001,BATCH_005,newsprint,6.817579389189871,23.72020107442676,58.000297611478835,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-02 00:10:00,M001,BATCH_005,newsprint,6.134733942512042,22.98076323385446,44.98706832749759,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-02 00:20:00,M001,BATCH_005,newsprint,6.53409184871032,20.810839594148923,51.02002261657805,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-02 00:30:00,M001,BATCH_005,newsprint,6.694071308348556,21.485843433485122,47.58780351627287,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-02 00:40:00,UNKNOWN,BATCH_005,newsprint,6.246136939289833,27.777332976802462,50.30277137606369,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-02 00:50:00,M001,BATCH_005,newsprint,6.475534992478073,23.90240644296923,55.37736376733724,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-02 01:00:00,M001,BATCH_005,newsprint,6.91670843040264,22.048326847948296,53.73561837811065,2025-09-01 23:00:00,2025-09-02 01:00:00,0
2025-09-02 03:00:00,M004,BATCH_006,kraft,7.0012912870450865,25.451703394085527,54.87637739342334,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 03:10:00,M004,BATCH_006,kraft,6.869241212270329,21.921952928888814,46.92664531812801,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 03:20:00,M004,BATCH_006,kraft,6.6040740335492805,24.62419685002273,45.68415203660683,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 03:30:00,M004,BATCH_006,kraft,5.8812279704113175,22.41529916806895,40.00383125827659,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 03:40:00,M004,BATCH_006,kraft,6.463089159017751,24.446363897372308,43.19863838739156,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 03:50:00,M004,BATCH_006,kraft,6.7927863497034915,23.049423982042338,41.77974142501858,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 04:00:00,M004,BATCH_006,kraft,5.864376078517585,22.894006757645304,51.396499485355974,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 04:10:00,M004,BATCH_006,kraft,,25.642212729089394,49.43127968077487,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 04:20:00,M004,BATCH_006,kraft,7.17897252064493,24.769099355717362,46.18143196071298,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 04:30:00,M004,BATCH_006,kraft,5.120404457727493,24.687655276523365,54.220910248199445,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 04:40:00,M004,BATCH_006,kraft,6.4520832990026165,24.90599493045261,51.38399705427668,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 04:50:00,M004,BATCH_006,kraft,6.437000800606829,26.079693229085372,45.843765528120045,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 05:00:00,M004,BATCH_006,kraft,6.400189215872654,23.893864514948106,54.48108908665576,2025-09-02 03:00:00,2025-09-02 05:00:00,0
2025-09-02 07:00:00,M004,BATCH_007,coated,7.286133515016186,28.265200224835773,,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 07:10:00,M004,BATCH_007,coated,6.491708691582996,26.084640248076465,48.64625678048886,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 07:20:00,M004,BATCH_007,coated,5.920890505837369,25.254861807549677,48.5033767556337,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 07:30:00,M004,BATCH_007,coated,5.949336735149167,25.52482875762567,48.4265546863531,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 07:40:00,M004,BATCH_007,coated,5.809764145723815,24.431626327489752,55.30318779700785,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 07:50:00,M004,BATCH_007,coated,7.027078303084537,26.278107906721164,49.91503698518807,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 08:00:00,M004,BATCH_007,coated,6.639996837185997,24.607720445892934,50.3281861787227,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 08:10:00,M004,BATCH_007,coated,6.066731126548932,27.12626260247394,46.294024289228645,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 08:20:00,M004,BATCH_007,coated,7.200579395859949,,47.271563401348885,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 08:30:00,M004,BATCH_007,coated,6.469550456254808,26.421242108591727,53.89227814051412,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 08:40:00,M004,BATCH_007,coated,6.271170782571532,26.42794576201019,53.719224491167964,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 08:50:00,M004,BATCH_007,coated,6.3813086269801325,26.40932190657578,42.385353947354915,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 09:00:00,M004,BATCH_007,coated,6.213414105418084,26.38834975051178,49.29725919692888,2025-09-02 07:00:00,2025-09-02 09:00:00,0
2025-09-02 11:00:00,M003,BATCH_008,kraft,6.688212134345959,23.336713500032396,49.95697344170385,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 11:10:00,M003,BATCH_008,kraft,5.962446087445213,22.175456377916035,44.33883980873055,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 11:20:00,M003,BATCH_008,kraft,7.063345366680573,23.95591059005398,,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 11:30:00,M003,BATCH_008,kraft,5.773429348630576,23.998685901206485,53.82951847427787,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 11:40:00,M003,BATCH_008,kraft,6.520172001918228,25.326325177069553,37.933838246088285,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 11:50:00,M003,BATCH_008,kraft,7.848717455593404,25.564355689852857,42.26535758220239,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 12:00:00,M003,BATCH_008,kraft,6.365259127736704,23.082574261472555,51.78573619275121,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 12:10:00,M003,BATCH_008,kraft,5.983539469917793,25.58347656788748,51.487792009801126,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 12:20:00,M003,BATCH_008,kraft,6.20299420546573,26.180770222144155,49.83558499654552,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 12:30:00,M003,BATCH_008,kraft,6.174702095234205,24.800369474094484,49.80591194969094,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 12:40:00,M003,BATCH_008,kraft,6.418318089443988,25.038938018441307,48.39151043176536,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 12:50:00,M003,BATCH_008,kraft,7.0704871983851,25.34729611156474,55.19098873026101,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 13:00:00,M003,BATCH_008,kraft,,25.119793269762763,54.49970193043113,2025-09-02 11:00:00,2025-09-02 13:00:00,0
2025-09-02 15:00:00,M004,BATCH_009,newsprint,6.467726843334764,24.245060156444655,56.45808941739523,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 15:10:00,M004,BATCH_009,newsprint,6.84196569507118,25.200645722017775,46.748021632992845,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 15:20:00,M004,BATCH_009,newsprint,6.722530298137243,26.18706810134099,48.812330872783726,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 15:30:00,M004,BATCH_009,newsprint,6.542707522168313,25.534203536893287,41.837550290856385,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 15:40:00,M004,BATCH_009,newsprint,7.3477958503578815,26.46967088435248,40.37511914379107,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 15:50:00,M004,BATCH_009,newsprint,7.17334670008647,26.5540364542558,46.43837098684118,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 16:00:00,M004,BATCH_009,newsprint,5.972771920291024,24.998376205798355,46.40728429417395,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 16:10:00,M004,BATCH_009,newsprint,6.667831713687191,28.036312007646664,42.68896661498501,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 16:20:00,M004,BATCH_009,newsprint,6.484674051670377,28.256839494298095,59.95345572589885,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 16:30:00,M004,BATCH_009,newsprint,6.686550703408141,23.82644041459177,53.04225221683989,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 16:40:00,M004,BATCH_009,,6.063223162041284,23.234047560700592,56.44459636939715,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 16:50:00,M004,BATCH_009,newsprint,6.599890125481246,26.08323616611329,44.71180198949187,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 17:00:00,M004,BATCH_009,newsprint,6.320235848373892,24.052147173145407,45.30449607468372,2025-09-02 15:00:00,2025-09-02 17:00:00,0
2025-09-02 19:00:00,M001,BATCH_010,newsprint,6.725526467099363,25.34096216521976,45.475051937760334,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 19:10:00,M001,BATCH_010,newsprint,6.994893368645336,24.151296956955267,43.59541950400962,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 19:20:00,M001,BATCH_010,newsprint,6.217488337744932,25.261881148681564,49.98213841705608,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 19:30:00,M001,BATCH_010,newsprint,6.3155570124095215,26.55341490266526,52.034475041119634,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 19:40:00,M001,BATCH_010,newsprint,5.685290633701983,22.621263103508024,66.0735852871515,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 19:50:00,M001,BATCH_010,,7.391104430446722,21.92132246785132,61.267287904340016,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 20:00:00,M001,BATCH_010,newsprint,6.149164878550906,24.02731831346692,48.19881891809703,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 20:10:00,M001,BATCH_010,newsprint,6.633737654524493,28.33205414589291,57.744204961395226,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 20:20:00,M001,BATCH_010,newsprint,7.2526001967317,26.318739931635218,52.344845155267286,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 20:30:00,M001,BATCH_010,newsprint,6.439837484252559,23.501596269621245,61.2211765442939,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 20:40:00,M001,BATCH_010,newsprint,8.963053762309844,21.813448855950377,56.248355615334894,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 20:50:00,M001,BATCH_010,newsprint,6.141433242406268,25.973440489220867,51.92632810330233,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 21:00:00,M001,BATCH_010,newsprint,5.744709334933365,25.025672956118985,52.70655545404768,2025-09-02 19:00:00,2025-09-02 21:00:00,0
2025-09-02 23:00:00,M002,BATCH_011,newsprint,5.912386246373571,26.41972243390546,50.1494912862226,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-02 23:10:00,M002,BATCH_011,newsprint,6.510986048931418,27.259751666692924,52.202621079643905,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-02 23:20:00,M002,BATCH_011,newsprint,6.0665061195059815,23.114424898180996,54.4201195535321,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-02 23:30:00,M002,BATCH_011,newsprint,6.369583398717256,24.862998744393117,47.33050646857678,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-02 23:40:00,M002,BATCH_011,newsprint,6.800791826692776,24.560798813514587,46.55126920713939,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-02 23:50:00,M002,BATCH_011,newsprint,6.650332899900667,25.93139321020888,62.966154835405526,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-03 00:00:00,M002,BATCH_011,newsprint,,27.23226788044115,46.79306466375777,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-03 00:10:00,M002,BATCH_011,newsprint,6.514055951232837,26.643917534634706,51.314223833584286,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-03 00:20:00,M002,BATCH_011,newsprint,7.195995100452104,25.850760857751023,48.90737090135591,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-03 00:30:00,M002,BATCH_011,newsprint,,18.495864034943253,45.421333210258396,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-03 00:40:00,M002,BATCH_011,newsprint,6.739797617484924,26.807185274534902,52.94660383684879,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-03 00:50:00,M002,BATCH_011,newsprint,6.7925351775304295,24.22903290987555,61.182933335466615,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-03 01:00:00,M002,BATCH_011,newsprint,5.289967465580484,,43.176667216338,2025-09-02 23:00:00,2025-09-03 01:00:00,1
2025-09-03 03:00:00,M002,BATCH_012,coated,6.662506232673133,,46.63827915372366,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 03:10:00,M002,BATCH_012,coated,5.843431316579751,22.55970061579898,47.8577691007712,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 03:20:00,M002,BATCH_012,coated,5.594239895473047,28.27901628360309,48.65435574177975,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 03:30:00,M002,BATCH_012,coated,7.26303658390899,23.86362542329362,53.6890615149034,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 03:40:00,M002,BATCH_012,coated,6.568621269819677,25.24965107416797,47.23351100519254,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 03:50:00,M002,BATCH_012,coated,7.364179865403481,24.58946105406825,51.89595819047386,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 04:00:00,M002,BATCH_012,coated,6.753531181218146,24.6736860167595,46.29145043615169,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 04:10:00,M002,BATCH_012,coated,5.551507738017373,25.080200351680663,44.502313777584064,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 04:20:00,M002,BATCH_012,coated,6.381014667026978,26.59922778624592,55.422871411834976,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 04:30:00,M002,BATCH_012,coated,6.582325028818849,24.90482481041769,53.73168943938113,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 04:40:00,M002,BATCH_012,coated,6.789249139048853,27.853015278956025,45.72165320074224,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 04:50:00,M002,BATCH_012,coated,6.917980503083963,24.015641627108266,56.0321092984875,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 05:00:00,M002,BATCH_012,coated,6.1996075835706,22.71903082552395,54.09248960981152,2025-09-03 03:00:00,2025-09-03 05:00:00,0
2025-09-03 07:00:00,M001,BATCH_013,kraft,7.07485978429324,26.955753436580196,47.21162567115204,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 07:10:00,M001,BATCH_013,kraft,6.831670460033745,28.101564536498802,52.9355713844419,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 07:20:00,M001,BATCH_013,kraft,6.603808779932128,25.842787377941374,53.63136073345938,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 07:30:00,M001,BATCH_013,kraft,7.1856623689590675,27.291037023303907,47.41876631566999,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 07:40:00,M001,BATCH_013,kraft,5.5486675428613115,26.815422247149986,42.97169957931145,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 07:50:00,M001,BATCH_013,kraft,6.33934170618042,22.187862776948535,56.43606173851729,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 08:00:00,M001,BATCH_013,kraft,5.939323010192776,23.77011372403605,53.818563074356135,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 08:10:00,M001,BATCH_013,kraft,6.8539227877883775,22.059271639555803,42.35860026143821,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 08:20:00,M001,BATCH_013,kraft,6.912639403809373,27.86805135545201,53.652138340394174,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 08:30:00,M001,BATCH_013,kraft,6.801391521838821,23.170073149113463,59.82873254450614,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 08:40:00,M001,BATCH_013,kraft,5.914124926490102,27.5191995515165,47.46954682252264,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 08:50:00,M001,BATCH_013,kraft,6.169746641382975,24.923955077762184,46.55492828119178,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 09:00:00,M001,BATCH_013,kraft,6.515600268993711,27.25748013327214,53.801732758335326,2025-09-03 07:00:00,2025-09-03 09:00:00,1
2025-09-03 11:00:00,M001,BATCH_014,coated,6.699827753149872,24.77733146153646,52.047380037109434,2025-09-03 11:00:00,2025-09-03 13:00:00,1
2025-09-03 11:10:00,M001,BATCH_014,coated,7.449006610905997,21.500697828076007,53.366434666270685,2025-09-03 11:00:00,2025-09-03 13:00:00,1
2025-09-03 11:20:00,M001,BATCH_014,coated,6.47174616733902,27.31868643252629,36.90616941883879,2025-09-03 11:00:00,2025-09-03 13:00:00,1
2025-09-03 11:30:00,M001,BATCH_014,coated,6.574747023167451,25.09551560410005,42.3248749834263,2025-09-03 11:00:00,2025-09-03 13:00:00,1
2025-09-03 11:40:00,M001,BATCH_014,coated,6.5802179416206075,24.42454269927398,50.95000333514542,2025-09-03 11:00:00,2025-09-03 13:00:00,1
2025-09-03 11:50:00,M001,BATCH_014,coated,6.763864214786104,22.998628045794298,48.08355060456486,2025-09-03 11:00:00,2025-09-03 13:00:00,1
2025-09-03 12:00:00,M001,BATCH_014,coated,6.6839241207816125,30.33910786020136,55.6639983168872,2025-09-03 11:00:00,2025-09-03 13:00:00,1
